Label,Timestamp,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Ch_11,Ch_12,Ch_13,Ch_14,Ch_15,Ch_16,Ch_17,Ch_18
Healthy,2026-02-10 19:19:20,25.25922393798828,96.68489837646484,302.2103576660156,122.30902862548828,127.52064514160156,144.83636474609375,30.579578399658203,37.004913330078125,31.928709030151367,55.89538192749024,4.043641567230225,4.78316593170166,577.0195922851562,319.97625732421875,1045.40576171875,548.9395751953125,174.76852416992188,76.67040252685547
Healthy,2026-02-10 19:19:30,25.25922393798828,96.68489837646484,300.3843078613281,121.47129821777344,126.04641723632812,143.4763946533203,30.579578399658203,37.004913330078125,31.928709030151367,55.89538192749024,4.043641567230225,4.78316593170166,577.0195922851562,319.97625732421875,1035.7335205078125,543.1871948242188,173.89468383789062,75.52606201171875
Healthy,2026-02-10 19:21:58,28.518478393554688,150.1901397705078,549.639404296875,172.57301330566406,215.2371520996093,325.0318298339844,58.662864685058594,70.30933380126953,56.37412643432617,75.50779724121094,5.39152193069458,6.696432590484619,992.4736938476562,507.1519165039063,1179.2047119140625,633.5814819335938,212.34375,99.5570831298828
Healthy,2026-02-10 19:22:05,27.70366477966309,148.31275939941406,543.2482299804688,170.059814453125,212.2886962890625,320.2719421386719,58.03879165649414,69.69258880615234,55.87524032592773,73.54655456542969,5.39152193069458,6.696432590484619,979.7792358398438,482.0557556152344,1105.051025390625,590.0278930664062,201.85763549804688,94.97975158691406
Healthy,2026-02-10 19:22:10,26.888851165771484,141.741943359375,524.98779296875,164.1956787109375,204.18045043945312,307.3522644042969,56.16657257080078,67.22559356689453,53.879695892333984,70.60469055175781,5.39152193069458,5.739799499511719,944.0040283203124,459.0509338378906,1042.9876708984375,554.6919555664062,192.2453765869141,90.40241241455078
Healthy,2026-02-10 19:24:35,46.44437789916992,275.974365234375,1003.4114379882812,374.4667053222656,449.6392517089844,632.3840942382812,96.10724639892578,111.6314926147461,90.29837799072266,111.79076385498048,7.413342475891113,8.609699249267578,1449.47314453125,568.8466796875,1476.62548828125,783.142822265625,266.5220031738281,125.87677764892578
Healthy,2026-02-10 19:24:40,44.81475067138672,274.09698486328125,998.8463134765624,361.9006958007813,427.5258483886719,594.3050537109375,89.24244689941406,104.84725952148438,85.30951690673828,104.92642211914062,6.739402294158936,8.609699249267578,1382.5389404296875,539.5678100585938,1393.6055908203125,738.7675170898438,253.4143524169922,120.15510559082033
Healthy,2026-02-10 19:24:50,44.81475067138672,271.28094482421875,992.4551391601562,359.3874816894531,422.3660583496094,585.4652709960938,87.99430084228516,103.61376190185548,83.81285858154297,103.94580078125,6.739402294158936,8.609699249267578,1369.844482421875,523.8826904296875,1374.26123046875,728.0845336914062,249.91897583007807,119.01077270507812
Healthy,2026-02-10 19:25:45,22.81478309631348,96.68489837646484,374.339111328125,162.5202178955078,178.3814697265625,203.994873046875,58.662864685058594,62.29160690307617,51.3852653503418,103.94580078125,6.065462112426758,6.696432590484619,565.4791870117188,347.1637878417969,1063.13818359375,569.4837036132812,172.14698791503906,74.38172912597656
Healthy,2026-02-10 19:25:49,22.81478309631348,97.62358856201172,377.9912109375,165.03341674804688,180.5928192138672,206.7147979736328,59.28693771362305,63.52510452270508,51.88415145874024,103.45549011230467,6.065462112426758,6.696432590484619,571.2493896484375,336.7070617675781,1051.0478515625,560.4442749023438,171.2731475830078,74.38172912597656
Healthy,2026-02-10 19:25:56,22.81478309631348,98.5622787475586,378.90423583984375,165.87115478515625,180.5928192138672,207.3947906494141,59.9110107421875,63.52510452270508,51.88415145874024,103.45549011230467,6.065462112426758,6.696432590484619,573.5574340820312,329.3873291015625,1040.569580078125,553.8701782226562,169.5254669189453,74.38172912597656
Healthy,2026-02-10 19:26:41,17.925901412963867,67.58556365966797,236.4727478027344,110.5807647705078,120.8866195678711,134.63661193847656,23.09070205688477,24.66994285583496,17.959897994995117,41.18606948852539,4.043641567230225,3.82653284072876,658.9563598632812,371.21429443359375,808.4363403320312,458.54534912109375,164.28240966796875,100.70142364501952
Healthy,2026-02-10 19:26:45,17.925901412963867,67.58556365966797,235.5597381591797,110.5807647705078,120.8866195678711,133.95663452148438,23.09070205688477,24.053194046020508,17.959897994995117,40.20545196533203,3.369701147079468,3.82653284072876,653.1861572265625,346.1181335449219,776.1956176757812,438.0011901855469,159.0393524169922,98.41275024414062
Healthy,2026-02-10 19:26:52,17.925901412963867,66.6468734741211,235.5597381591797,109.74303436279295,120.14950561523438,133.27664184570312,23.09070205688477,24.053194046020508,17.959897994995117,40.20545196533203,3.369701147079468,3.82653284072876,650.8780517578125,350.3008117675781,765.7174072265625,429.7835388183594,157.2916717529297,97.26841735839844
Healthy,2026-02-10 19:28:55,24.44441032409668,108.88784790039062,384.3823547363281,140.73916625976562,207.8660125732422,318.9119873046875,35.57216262817383,42.5556526184082,35.919795989990234,50.50196838378906,4.043641567230225,3.82653284072876,1621.425048828125,528.0654296875,926.114990234375,491.4159851074219,195.74073791503903,90.40241241455078
Healthy,2026-02-10 19:47:34,24.44441032409668,142.68063354492188,546.9003295898438,178.43714904785156,215.9742584228516,345.4313049316406,60.53508377075195,67.22559356689453,48.39194869995117,70.60469055175781,5.39152193069458,5.739799499511719,1173.6578369140625,461.1422729492188,1284.793212890625,696.857421875,234.1898193359375,109.85609436035156
Healthy,2026-02-10 19:47:39,24.44441032409668,143.6193084716797,547.8133544921875,178.43714904785156,215.9742584228516,344.07135009765625,60.53508377075195,67.22559356689453,47.893062591552734,70.1143798828125,5.39152193069458,5.739799499511719,1165.57958984375,426.6350402832031,1212.25146484375,651.6603393554688,225.45138549804688,105.27875518798828
Healthy,2026-02-10 19:47:49,24.44441032409668,144.55799865722656,548.7263793945312,179.27488708496094,215.9742584228516,344.7513427734375,60.53508377075195,67.22559356689453,48.39194869995117,70.1143798828125,5.39152193069458,5.739799499511719,1166.7335205078125,433.9547424316406,1200.1612548828125,643.442626953125,223.7037048339844,105.27875518798828
Healthy,2026-02-10 19:48:42,17.111087799072266,70.40162658691406,260.2113342285156,109.74303436279295,125.3093032836914,174.07562255859375,38.692527770996094,46.87289047241211,37.915340423583984,49.52134704589844,3.369701147079468,3.82653284072876,720.1204223632812,408.8585815429688,801.1821899414062,465.1194763183594,158.16551208496094,77.81473541259766
Healthy,2026-02-10 19:48:50,17.111087799072266,70.40162658691406,257.4722595214844,106.39210510253906,124.57218933105467,173.39564514160156,38.06845474243164,45.02264404296875,34.92202377319336,48.54072570800781,3.369701147079468,3.82653284072876,729.3527221679688,390.0364379882813,782.6437377929688,451.9712219238281,156.41783142089844,77.81473541259766
Healthy,2026-02-10 19:49:03,17.111087799072266,72.27899932861328,262.0373840332031,107.2298355102539,126.78353118896484,176.11557006835938,38.06845474243164,44.40589904785156,34.42313766479492,48.54072570800781,3.369701147079468,3.82653284072876,743.2012329101562,381.6710510253906,779.419677734375,448.6841430664063,157.2916717529297,78.95906829833984
Healthy,2026-02-10 19:52:51,22.81478309631348,97.62358856201172,367.0349426269531,148.2787628173828,169.53611755371094,197.87503051757807,48.05362319946289,54.890621185302734,44.40085983276367,87.2752456665039,5.39152193069458,5.739799499511719,454.6914367675781,235.27667236328125,819.7205810546875,428.9617614746094,134.57176208496094,58.36104965209961
Healthy,2026-02-10 19:52:58,22.81478309631348,97.62358856201172,366.1219177246094,149.11648559570312,169.53611755371094,197.87503051757807,48.677696228027344,55.50736999511719,44.40085983276367,86.7849349975586,5.39152193069458,6.696432590484619,454.6914367675781,225.8656005859375,792.3159790039062,412.5264587402344,131.07638549804688,57.21671676635742
Healthy,2026-02-10 19:53:06,22.81478309631348,96.68489837646484,366.1219177246094,149.11648559570312,169.53611755371094,198.5550079345703,48.677696228027344,54.890621185302734,44.40085983276367,86.29462432861328,5.39152193069458,5.739799499511719,454.6914367675781,222.72857666015625,781.03173828125,405.9523315429688,129.32870483398438,57.21671676635742
Healthy,2026-02-10 19:54:28,26.888851165771484,113.58129119873048,437.337646484375,196.8672790527344,209.3402404785156,234.59410095214844,84.24986267089844,80.79405975341797,55.87524032592773,97.57176208496094,6.739402294158936,7.653065681457519,776.6683349609375,415.1325988769531,1318.6458740234375,708.3621826171875,221.08218383789065,94.97975158691406
Healthy,2026-02-10 19:54:36,26.888851165771484,111.70391082763672,430.0334777832031,195.1918029785156,205.65467834472656,231.1941833496093,82.37763977050781,79.56056213378906,54.87746810913086,95.61051940917967,6.739402294158936,7.653065681457519,772.0521850585938,400.4931640625,1267.060791015625,677.9568481445312,214.9652862548828,91.54674530029295
Healthy,2026-02-10 19:54:42,26.888851165771484,110.76522064208984,426.3813781738281,194.3540802001953,204.9175567626953,229.834213256836,82.37763977050781,78.94381713867188,54.37858200073242,95.61051940917967,6.739402294158936,7.653065681457519,768.590087890625,384.8080749511719,1248.5223388671875,667.2738647460938,212.34375,90.40241241455078
Healthy,2026-02-10 19:57:04,29.33329200744629,121.0907974243164,414.5120849609375,170.059814453125,183.5412750244141,250.23370361328125,86.12207794189453,96.21277618408205,75.33179473876953,110.31983184814452,7.413342475891113,9.56633186340332,1077.87255859375,599.1712646484375,1494.35791015625,827.5181884765625,267.3958435058594,124.73243713378906
Healthy,2026-02-10 19:57:26,26.074037551879883,108.88784790039062,370.68701171875,151.6296844482422,165.8505401611328,230.5142059326172,85.49800872802734,95.59603118896484,74.33402252197266,105.41673278808594,6.739402294158936,8.609699249267578,1052.483642578125,521.7913818359375,1351.692626953125,738.7675170898438,247.2974548339844,115.57776641845705
Healthy,2026-02-10 19:57:34,26.074037551879883,108.88784790039062,370.68701171875,151.6296844482422,166.58766174316406,230.5142059326172,85.49800872802734,95.59603118896484,74.33402252197266,105.41673278808594,6.739402294158936,8.609699249267578,1050.1756591796875,530.15673828125,1336.3782958984375,728.9063110351562,245.54977416992188,114.43343353271484
Healthy,2026-02-10 20:00:38,19.55552864074707,74.15637969970703,238.29879760742188,108.90530395507812,120.14950561523438,138.7165069580078,28.08328628540039,28.9871826171875,19.955442428588867,41.6763801574707,4.043641567230225,3.82653284072876,380.8329162597656,225.8656005859375,873.7238159179688,501.2771606445313,159.0393524169922,67.5157241821289
Healthy,2026-02-10 20:00:50,20.370342254638672,76.03375244140625,243.7769317626953,111.4185028076172,123.09796142578124,142.11642456054688,28.707359313964844,29.60393142700196,20.454328536987305,42.166690826416016,4.043641567230225,3.82653284072876,383.1409912109375,225.8656005859375,863.24560546875,493.05950927734375,159.0393524169922,67.5157241821289
Healthy,2026-02-10 20:00:55,19.55552864074707,76.03375244140625,244.68995666503903,112.25623321533205,124.57218933105467,142.79640197753906,28.707359313964844,29.60393142700196,20.454328536987305,41.6763801574707,4.043641567230225,3.82653284072876,379.6788635253906,216.4545288085937,857.6034545898438,488.95068359375,158.16551208496094,67.5157241821289
Healthy,2026-02-10 20:02:50,16.296274185180664,54.44392395019531,182.6044464111328,92.15064239501952,86.97940063476562,93.83763885498048,48.677696228027344,47.48963928222656,38.41422653198242,81.88182830810547,5.39152193069458,6.696432590484619,566.6332397460938,271.8752746582031,996.2385864257812,544.8307495117188,177.39004516601562,75.52606201171875
Healthy,2026-02-10 20:02:58,15.481459617614746,53.50523376464844,182.6044464111328,92.15064239501952,87.71650695800781,93.83763885498048,48.05362319946289,47.48963928222656,38.91311264038086,80.41090393066406,5.39152193069458,5.739799499511719,566.6332397460938,259.3271789550781,961.579833984375,523.46484375,173.0208282470703,73.23739624023438
Healthy,2026-02-10 20:03:06,15.481459617614746,54.44392395019531,181.69142150878903,92.98837280273438,87.71650695800781,93.83763885498048,48.677696228027344,47.48963928222656,38.41422653198242,80.41090393066406,5.39152193069458,6.696432590484619,567.7872314453125,255.1444702148437,940.6233520507812,510.3165893554688,170.39930725097656,72.09306335449219
Healthy,2026-02-10 20:04:29,14.666646003723145,50.68917083740234,165.25701904296875,79.58464050292969,95.087646484375,115.59709167480467,32.45179748535156,33.921173095703125,25.44318962097168,63.250038146972656,4.717581748962402,4.78316593170166,384.2950439453125,220.63723754882807,748.791015625,416.6352844238281,136.31944274902344,61.79405212402344
Healthy,2026-02-10 20:04:33,14.666646003723145,50.68917083740234,165.25701904296875,79.58464050292969,94.35053253173828,115.59709167480467,32.45179748535156,33.921173095703125,25.44318962097168,63.74034881591797,4.717581748962402,4.78316593170166,385.4490661621094,215.4088592529297,747.9849853515625,416.6352844238281,136.31944274902344,61.79405212402344
Healthy,2026-02-10 20:04:41,14.666646003723145,50.68917083740234,165.25701904296875,79.58464050292969,95.087646484375,115.59709167480467,32.45179748535156,33.921173095703125,25.44318962097168,63.74034881591797,4.717581748962402,4.78316593170166,385.4490661621094,220.63723754882807,747.9849853515625,415.8135070800781,136.31944274902344,61.79405212402344
Healthy,2026-02-10 20:06:51,26.888851165771484,136.10980224609375,565.1607666015625,231.2143402099609,276.4175720214844,407.3097534179688,194.7107849121093,234.3644561767578,189.07781982421875,234.85867309570312,12.130924224853516,16.26276397705078,3727.54638671875,1687.718017578125,2713.863525390625,1342.765380859375,471.0011596679688,226.5782012939453
Healthy,2026-02-10 20:07:01,26.888851165771484,134.23243713378906,560.5956420898438,228.7011260986328,274.20623779296875,401.8699035644531,191.5904235839844,231.2807159423828,187.082275390625,226.0330810546875,12.130924224853516,16.26276397705078,3668.6904296875,1654.25634765625,2626.007568359375,1290.994140625,458.7673645019531,219.71218872070312
Healthy,2026-02-10 20:07:06,26.074037551879883,131.41636657714844,554.2044677734375,225.35020446777344,270.5206604003906,395.75006103515625,188.4700622558593,228.1969757080078,184.5878448486328,219.65904235839844,12.130924224853516,15.30613136291504,3609.83447265625,1563.28271484375,2539.763671875,1242.510009765625,445.6597290039063,212.8461761474609
Healthy,2026-02-10 20:09:05,37.48143005371094,205.5727386474609,797.0684204101562,260.5350036621094,317.6959228515625,452.8686218261719,117.9498062133789,140.61866760253906,113.24713897705078,147.09310913085938,8.761222839355469,11.479598999023438,1552.1826171875,757.0680541992188,1504.0301513671875,756.0245971679688,256.90972900390625,120.15510559082033
Healthy,2026-02-10 20:09:15,39.92586898803711,220.59176635742188,856.4148559570312,274.7764587402344,340.54644775390625,488.2277221679688,114.82943725585938,138.7684326171875,113.24713897705078,142.68031311035156,8.761222839355469,10.52296543121338,1388.30908203125,620.084716796875,1349.274658203125,669.7391357421875,227.19908142089844,105.27875518798828
Healthy,2026-02-10 20:09:20,39.92586898803711,220.59176635742188,854.5888061523438,273.938720703125,339.809326171875,487.5477294921875,114.82943725585938,138.7684326171875,113.24713897705078,141.69969177246094,8.761222839355469,10.52296543121338,1372.152587890625,594.988525390625,1315.421875,650.8385620117188,222.82986450195312,101.84575653076172
Healthy,2026-03-14 15:29:30,19.47819328308105,44.02197265625,169.55274963378906,92.36011505126952,98.17810821533205,122.47931671142578,18.628162384033203,20.816308975219727,11.807275772094728,21.643177032470703,3.645741224288941,2.8038880825042725,553.818115234375,248.73936462402344,1234.02880859375,790.4638671875,254.85272216796875,109.15369415283205
Healthy,2026-03-14 18:11:36,41.61250686645508,124.40992736816406,545.3182983398438,241.4165496826172,296.8175354003906,472.225830078125,69.47801208496094,76.64186096191406,46.4148063659668,66.13192749023438,6.683858871459961,7.477035045623779,874.9913940429688,350.7862854003906,1722.3951416015625,1047.8070068359375,325.9392395019531,115.10752868652344
Healthy,2026-03-14 18:11:39,43.18512344360352,201.8179931640625,815.328857421875,225.35020446777344,249.8814849853516,448.1087341308594,28.707359313964844,27.136938095092773,16.962125778198242,42.65700149536133,4.043641567230225,3.82653284072876,1058.25390625,580.34912109375,2101.289794921875,1223.609375,374.8784790039063,155.6294708251953
Healthy,2026-03-14 18:11:56,41.61250686645508,123.4529266357422,543.4852905273438,240.5020904541016,296.05645751953125,470.18450927734375,68.47108459472656,75.69567108154297,46.007659912109375,65.33032989501953,6.683858871459961,7.477035045623779,869.8444213867188,346.2306213378906,1703.2574462890625,1036.009033203125,322.9142761230469,114.11522674560548
Healthy,2026-03-14 18:12:00,43.18512344360352,199.94061279296875,810.7637329101562,224.5124664306641,248.40725708007807,446.06878662109375,28.707359313964844,27.136938095092773,16.962125778198242,42.65700149536133,4.043641567230225,3.82653284072876,1055.94580078125,562.5726318359375,2090.8115234375,1216.2135009765625,374.004638671875,154.48513793945312
Healthy,2026-03-14 18:12:24,41.61250686645508,123.4529266357422,542.5687866210938,240.5020904541016,296.05645751953125,470.8649291992188,68.47108459472656,75.69567108154297,46.007659912109375,64.92952728271484,6.683858871459961,7.477035045623779,864.6973876953125,338.0304260253906,1678.4493408203125,1017.57470703125,319.8893127441406,112.13060760498048
Healthy,2026-03-14 18:12:26,43.18512344360352,199.94061279296875,809.8507080078125,225.35020446777344,248.40725708007807,446.06878662109375,28.707359313964844,27.136938095092773,16.962125778198242,42.65700149536133,4.043641567230225,3.82653284072876,1057.099853515625,556.298583984375,2076.30322265625,1206.352294921875,371.3831176757813,153.34080505371094
Healthy,2026-03-14 18:19:23,46.03936767578125,135.8939208984375,565.4813232421875,257.87677001953125,350.09246826171875,630.0880737304688,61.926055908203125,61.97582626342773,32.97894287109375,49.69914627075195,5.468611717224121,5.607776165008545,1333.0751953125,457.3888854980469,2186.662109375,1288.190673828125,386.43841552734375,140.90748596191406
Healthy,2026-03-14 18:19:48,46.92473983764648,137.80792236328125,572.8133544921875,260.6201477050781,356.1810302734375,642.3359985351562,62.42951965332031,62.44892501831055,33.38608932495117,50.50074768066406,5.468611717224121,5.607776165008545,1316.604736328125,453.7443542480469,2159.7275390625,1269.75634765625,384.169677734375,137.93057250976562
Healthy,2026-03-14 18:20:17,46.92473983764648,136.85092163085938,570.0638427734375,260.6201477050781,354.6589050292969,639.6141967773438,62.42951965332031,61.97582626342773,32.97894287109375,50.099945068359375,5.468611717224121,5.607776165008545,1306.3106689453125,440.0773620605469,2123.57861328125,1245.4229736328125,379.6322326660156,135.9459686279297
Healthy,2026-03-14 18:22:17,49.58085632324219,155.99090576171875,625.0538940429688,254.21893310546875,317.366455078125,487.8759460449219,61.42259216308594,82.7921371459961,72.06509399414062,136.6726531982422,7.291482448577881,9.346293449401855,1851.8935546875,792.6859130859375,1089.4327392578125,613.4943237304688,292.6647033691406,141.89979553222656
Healthy,2026-03-14 18:23:26,48.69548416137695,154.076904296875,617.721923828125,253.30447387695312,314.3221740722656,481.0715637207031,59.912200927734375,80.42664337158203,70.02935791015625,133.4662628173828,7.291482448577881,9.346293449401855,1845.7171630859373,799.0638427734375,1090.1414794921875,617.9185791015625,294.93341064453125,142.89210510253906
Healthy,2026-03-14 18:24:43,48.69548416137695,152.16290283203125,613.139404296875,252.39002990722656,312.8000183105469,476.3084716796875,58.9052734375,79.00735473632812,68.80791473388672,131.46226501464844,6.683858871459961,9.346293449401855,1821.0115966796875,800.8861083984375,1088.0150146484375,618.6559448242188,294.93341064453125,144.87672424316406
Healthy,2026-03-14 18:26:18,28.331918716430664,77.51695251464844,364.7675476074219,174.6612091064453,180.3737335205078,242.23687744140625,50.84984970092773,55.35245513916016,39.90044784545898,86.17190551757812,5.468611717224121,7.477035045623779,391.1726379394531,272.4288330078125,1207.09423828125,692.3932495117188,210.99082946777344,80.3768081665039
Healthy,2026-03-14 18:32:26,41.61250686645508,113.8829345703125,485.7456970214844,226.7852325439453,245.8258056640625,342.9421081542969,63.93991088867188,70.96469116210938,45.60051345825195,83.7671127319336,6.683858871459961,7.477035045623779,614.5527954101562,355.3419494628906,1644.4266357421875,981.4434814453124,300.2270812988281,111.1383056640625
Healthy,2026-03-14 18:32:54,41.61250686645508,113.8829345703125,487.5787048339844,227.6996917724609,247.3479461669922,345.6638488769531,63.43644714355469,70.49159240722656,45.60051345825195,83.3663101196289,6.683858871459961,7.477035045623779,607.3469848632812,348.9640197753906,1631.668212890625,972.594970703125,297.9583740234375,110.14599609375
Healthy,2026-03-14 18:33:12,41.61250686645508,114.83992767333984,490.3282165527344,229.5286102294922,248.87008666992188,349.0660705566406,63.93991088867188,71.43778228759766,46.007659912109375,83.7671127319336,6.683858871459961,7.477035045623779,604.2587890625,343.4972229003906,1616.074462890625,962.271728515625,295.6896667480469,109.15369415283205
Healthy,2026-03-14 18:41:07,57.85177230834961,251.5684814453125,787.9381713867188,275.6141967773437,330.22686767578125,602.46484375,82.37763977050781,90.66204071044922,71.34070587158203,101.49424743652344,8.08728313446045,9.56633186340332,1426.392333984375,397.3561401367188,1757.9259033203125,984.4754638671876,325.0694580078125,136.17578125
Healthy,2026-03-14 18:41:29,57.036956787109375,248.75241088867188,785.1990966796875,273.1009826660156,329.48974609375,595.6650390625,82.37763977050781,90.66204071044922,71.34070587158203,101.00393676757812,7.413342475891113,9.56633186340332,1566.0311279296875,406.7672119140625,1771.628173828125,987.7625122070312,331.18634033203125,139.60877990722656
Healthy,2026-03-14 18:41:46,56.222145080566406,247.813720703125,784.2860717773438,272.26324462890625,328.75262451171875,593.6250610351562,82.37763977050781,90.66204071044922,71.34070587158203,100.5136260986328,7.413342475891113,9.56633186340332,1838.3843994140625,428.7263793945313,1800.6448974609375,998.4454956054688,344.2939758300781,144.18612670898438
Healthy,2026-03-14 18:46:32,55.40732955932617,244.05897521972656,766.025634765625,266.39910888671875,322.8557434082031,582.745361328125,82.37763977050781,90.66204071044922,70.8418197631836,99.04269409179688,7.413342475891113,9.56633186340332,2784.696533203125,553.16162109375,1908.6513671875,1050.216796875,393.2291564941406,165.92848205566406
Healthy,2026-03-14 18:46:54,55.40732955932617,243.1202850341797,764.1995849609375,266.39910888671875,322.1186218261719,580.025390625,81.75357055664062,90.0452880859375,70.8418197631836,99.04269409179688,7.413342475891113,9.56633186340332,2782.388427734375,551.0702514648438,1888.5008544921875,1037.0684814453125,393.2291564941406,165.92848205566406
Healthy,2026-03-14 18:47:33,54.5925178527832,242.1815948486328,762.37353515625,265.5614013671875,321.3815002441406,578.6654663085938,81.75357055664062,90.0452880859375,70.8418197631836,98.55238342285156,7.413342475891113,8.609699249267578,2788.15869140625,543.7505493164062,1875.6046142578125,1028.850830078125,390.6076354980469,163.63980102539062
Healthy,2026-03-14 18:48:06,54.5925178527832,241.242904663086,761.4605102539062,264.7236633300781,321.3815002441406,577.9854736328125,81.75357055664062,90.0452880859375,70.8418197631836,98.06207275390624,7.413342475891113,8.609699249267578,2789.3125,536.4307861328125,1859.4842529296875,1018.1678466796876,388.8599548339844,163.63980102539062
Healthy,2026-03-14 18:48:23,54.5925178527832,241.242904663086,760.5474853515625,264.7236633300781,319.90728759765625,577.3054809570312,81.1294937133789,89.42854309082031,70.34293365478516,97.57176208496094,7.413342475891113,8.609699249267578,2784.696533203125,529.111083984375,1836.109619140625,1003.3760986328124,385.3645935058594,161.35113525390625
Healthy,2026-03-14 18:48:39,53.77770233154297,240.30421447753903,758.721435546875,264.7236633300781,319.170166015625,575.9454956054688,81.1294937133789,89.42854309082031,70.34293365478516,97.08145141601562,7.413342475891113,8.609699249267578,2781.234375,515.517333984375,1811.9290771484373,986.9407958984376,381.86920166015625,160.20680236816406
Healthy,2026-03-14 18:50:30,37.48143005371094,140.80325317382812,391.6865234375,135.71275329589844,168.7989959716797,254.9935913085937,53.04620742797852,58.59111404418945,40.90865707397461,58.83724594116211,5.39152193069458,5.739799499511719,1083.6427001953125,454.86822509765625,1534.6588134765625,894.0812377929688,290.1157531738281,124.73243713378906
Healthy,2026-03-14 18:50:49,37.48143005371094,139.86456298828125,388.0344543457031,134.87503051757812,167.32476806640625,252.27365112304688,53.04620742797852,57.974365234375,40.90865707397461,58.83724594116211,5.39152193069458,5.739799499511719,1074.410400390625,453.8225402832031,1512.8963623046875,880.9329833984375,288.3680419921875,123.58810424804688
Healthy,2026-03-14 18:51:08,36.6666145324707,138.92587280273438,385.2953796386719,134.03729248046875,166.58766174316406,250.23370361328125,52.42213439941406,57.974365234375,40.90865707397461,58.3469352722168,5.39152193069458,5.739799499511719,1067.4862060546875,450.6855163574219,1487.9097900390625,864.4976806640625,283.99884033203125,122.44377136230467
Healthy,2026-03-14 19:08:45,46.03936767578125,150.24891662597656,633.3024291992188,265.1924133300781,341.720703125,535.5067749023438,64.44337463378906,64.34131622314453,35.828975677490234,56.91353988647461,5.468611717224121,5.607776165008545,1272.3404541015625,608.6370239257812,2297.944580078125,1358.9783935546875,427.27532958984375,165.71514892578125
Healthy,2026-03-14 19:08:48,21.999969482421875,74.15637969970703,257.4722595214844,90.47517395019533,95.087646484375,172.7156524658203,71.14432525634766,75.86007690429688,54.37858200073242,107.37796783447266,6.739402294158936,7.653065681457519,2079.57861328125,1189.97705078125,1980.386962890625,1069.1173095703125,386.2384338378906,195.68116760253903
Healthy,2026-03-14 19:09:04,46.03936767578125,150.24891662597656,631.4694213867188,265.1924133300781,340.9596252441406,532.7850341796875,63.93991088867188,63.86821746826172,35.828975677490234,56.51274108886719,5.468611717224121,5.607776165008545,1267.1934814453125,613.1926879882812,2298.6533203125,1361.1905517578125,430.30029296875,166.70745849609375
Healthy,2026-03-14 19:09:06,21.999969482421875,74.15637969970703,256.5592346191406,89.63744354248047,94.35053253173828,171.35569763183594,70.52025604248047,75.86007690429688,54.37858200073242,108.35858917236328,6.739402294158936,7.653065681457519,2059.9599609375,1185.79443359375,1967.4906005859373,1061.721435546875,384.4907531738281,194.53683471679688
Healthy,2026-03-14 19:09:22,46.03936767578125,149.2919158935547,629.6364135742188,265.1924133300781,340.9596252441406,532.1046142578125,63.43644714355469,63.39512252807617,35.42182540893555,56.51274108886719,5.468611717224121,5.607776165008545,1259.9876708984375,604.9924926757812,2285.18603515625,1351.604736328125,428.7878112792969,165.71514892578125
Healthy,2026-03-14 19:09:25,21.999969482421875,73.21768951416016,255.646224975586,89.63744354248047,94.35053253173828,170.6757049560547,70.52025604248047,75.86007690429688,54.37858200073242,108.35858917236328,6.739402294158936,7.653065681457519,2047.2655029296875,1178.4747314453125,1957.012451171875,1055.9691162109375,382.7430725097656,193.3925018310547
Healthy,2026-03-14 19:11:44,59.48139953613281,245.93634033203125,852.7627563476562,294.0443115234375,390.670166015625,801.0198364257812,46.18140411376953,44.40589904785156,25.44318962097168,35.302345275878906,4.717581748962402,4.78316593170166,1476.01611328125,512.3803100585938,1867.54443359375,1127.4627685546875,364.3923645019531,148.76345825195312
Healthy,2026-03-14 19:12:07,59.48139953613281,243.1202850341797,847.2846069335938,292.36883544921875,387.7217102050781,796.2599487304688,46.18140411376953,44.40589904785156,25.44318962097168,35.302345275878906,4.717581748962402,4.78316593170166,1472.553955078125,516.56298828125,1860.2901611328125,1123.3538818359375,366.1400451660156,148.76345825195312
Healthy,2026-03-14 19:12:27,58.66658401489258,241.242904663086,840.8934936523438,290.6933898925781,384.0361633300781,790.14013671875,46.18140411376953,44.40589904785156,25.44318962097168,35.302345275878906,4.717581748962402,4.78316593170166,1469.091796875,521.7913818359375,1839.333740234375,1111.0274658203125,363.5185241699219,147.61912536621094
Healthy,2026-03-14 19:13:10,42.49787902832031,119.62493133544922,519.65625,244.159912109375,286.9236145019531,421.1927795410156,30.20783233642578,33.11685562133789,22.39310836791992,48.49674987792969,4.253364562988281,4.673146724700928,977.9315795898438,728.9065551757812,2114.3642578125,1249.84716796875,403.07568359375,164.72283935546875
Healthy,2026-03-14 19:13:16,65.99990844726562,284.4225769042969,934.021728515625,311.63671875,402.4639892578125,768.3806762695312,119.822021484375,133.83444213867188,95.78612518310548,62.759727478027344,8.08728313446045,9.56633186340332,1762.2177734375,575.1207275390625,2136.75439453125,1339.478271484375,436.9212951660156,179.66049194335938
Healthy,2026-03-14 19:13:33,42.49787902832031,118.66793060302734,515.07373046875,243.2454528808593,285.4014892578125,415.7492370605469,29.7043685913086,33.11685562133789,22.39310836791992,48.49674987792969,4.253364562988281,4.673146724700928,974.8433837890624,728.9065551757812,2109.402587890625,1249.10986328125,403.8319091796875,164.72283935546875
